2.04896	0.166652
1.87552	0.208046
1.79953	0.0437302
1.64555	-0.00708835
1.67662	0.0100815
1.64922	-0.140497
1.62721	-0.335062
1.46022	-0.0194418
0.89456	-0.293385
0.240986	-0.520321
0.931303	-0.425281
1.10511	-0.40219
1.2674	-0.607819
1.18863	-0.502485
1.21994	-0.572826
1.62985	-0.111826
1.86341	0.0706833
1.81248	-0.0260432
1.8161	-0.18427
1.94908	-0.107921
1.51126	-0.180416
1.91655	-0.0590334
2.16457	-0.604181
1.65644	-0.436258
1.38378	-0.519456
1.59037	-0.448503
2.17443	-0.123564
1.93515	-0.164913
1.91615	-0.0490642
1.76616	-0.341024
1.57292	-0.240466
1.56916	-0.296851
1.32718	-0.26344
1.3517	-0.387838
1.18488	-0.537926
1.05954	-0.599856
0.798883	-0.799392
0.67816	-0.767079
0.508624	-0.839907
0.555351	-0.932702
0.722114	-0.688617
0.617895	-0.948284
0.439123	-0.777977
0.560719	-0.760563
0.606696	-0.764497
0.450594	-0.854882
0.676215	-0.39942
-0.191544	-0.549038
0.0349025	-0.717778
0.659329	-0.811297
0.48536	-1.01052
0.680114	-0.797856
0.647722	-0.496725
0.722941	-0.623664
0.648011	-0.786382
0.469808	-0.9167
0.263786	-0.811035
0.530445	-0.709962
0.33849	-0.773206
0.258326	-0.388462
1.27923	-0.475035
1.18332	-0.341202
1.10002	-0.081354
0.745546	0.0909757
0.989341	-0.0138717
1.3287	-0.243364
1.33033	-0.338137
1.34137	-0.37454
1.29733	-0.478957
1.39366	-0.55259
1.25651	-0.489142
1.21992	-0.506096
1.2636	-0.540738
1.22331	-0.589485
1.14359	-0.519831
1.14867	-0.454152
1.15928	-0.573364
1.15072	-0.623935
1.06423	-0.586581
1.03312	-0.566265
0.83202	-0.523829
0.503895	-0.393508
0.429737	-0.422413
0.347016	-0.447905
0.355644	-0.552386
0.415998	-0.574925
0.619942	-0.462322
0.830789	-0.261933
1.05245	-0.0185032
1.16966	0.209945
1.2067	0.25922
1.23129	0.225567
1.50312	-0.0564351
2.13446	-0.440523
2.31086	-0.395301
1.59276	-0.0373848
1.39836	-0.70045
1.85755	-0.390933
2.10994	-0.490218
1.50063	-0.288162
1.69078	-0.490886
1.79703	-0.73214
1.47458	-0.739662
1.25162	-0.689795
1.13674	-0.687288
0.949314	-0.678105
1.01201	-0.743592
0.899661	-0.626894
0.912501	-0.622669
1.00542	-0.627671
1.04736	-0.627999
1.16314	-0.606556
1.33317	-0.682653
1.50803	-0.77136
1.44083	-0.58125
1.4037	-0.543653
1.36337	-0.575111
1.34645	-0.623211
1.58697	-0.878913
1.64893	-0.837919
1.65723	-0.748891
1.69136	-0.866665
1.77157	-0.943566
1.65026	-0.895811
1.7346	-0.930791
1.46579	-0.479444
1.1767	-0.491349
1.18968	-0.580887
1.34924	-0.708018
1.55912	-0.875472
1.50848	-0.900465
1.73046	-0.847934
1.80618	-0.751931
1.83448	-0.67159
1.80539	-0.317031
1.91509	-0.135979
1.83186	-0.375307
1.86231	-0.325444
1.43957	-0.105264
1.05993	-0.392076
1.09599	-0.403125
0.96951	-0.538948
0.481776	-0.830492
0.330612	-0.828506
0.244243	-0.374427
1.62119	-0.841213
1.41115	-0.707117
1.75503	-0.502897
2.22264	-0.959569
2.26247	-0.180261
1.77069	-0.0947506
1.55347	-0.0960912
1.60251	-0.0886682
1.1351	-0.367412
0.72721	-0.868657
1.02011	-0.378618
1.34622	-0.235824
1.65761	0.00136015
1.18583	-0.0209971
1.14045	0.04787
1.19145	0.0969911
1.37025	0.109986
1.38416	0.120826
1.47705	0.00547163
1.32901	-0.0865396
1.21837	-0.143248
0.661299	-0.713198
0.708474	-0.680099
0.783016	-0.490128
1.1824	-0.466828
1.62631	-0.325686
1.53876	-0.0654073
1.68498	-0.42693
1.36364	0.0595918
1.22718	0.152572
0.214486	0.290256
-0.421665	0.313873
-0.619824	0.0515888
-0.851105	-0.0538406
-1.15051	-0.191179
-1.09638	-0.103642
-1.08879	-0.355413
-0.84651	-0.537279
-0.734832	-0.514279
-0.406873	-0.293408
1.01263	-0.181553
0.806056	-0.138555
0.816891	-0.411939
1.10745	-0.153289
0.925427	-0.278691
1.14032	0.178817
0.338949	0.38492
-0.214232	0.449163
-0.465026	-0.0534322
-0.0933053	-0.229522
0.156044	-0.417349
0.439142	-0.61616
0.273551	-0.482828
0.227004	-0.395551
0.266213	-0.416656
0.937268	-0.544289
0.601305	-0.653969
0.805504	-0.556977
1.913	-0.373682
2.22329	-0.499125
2.41452	-0.594256
2.2728	-0.816697
1.7481	-0.894295
1.83437	-0.783377
1.88343	-0.57667
1.63942	-0.351009
1.32899	-0.11986
1.06678	0.132822
0.90179	0.1453
0.803377	-0.0262518
1.38552	-0.293943
1.83726	-0.282073
2.07366	-0.482853
1.91087	-0.343838
1.76563	-0.247558
1.76582	-0.222553
1.74652	-0.0494475
1.58747	0.109465
1.4533	-0.137639
1.33866	-0.108395
1.14554	-0.243526
0.965544	-0.686407
0.973618	-0.767113
0.716105	-0.913971
1.19365	-0.393476
1.90811	-0.024856
1.90005	-0.268293
1.9946	-0.281336
2.20258	-0.428425
2.26659	-0.295491
1.9326	-0.216813
1.44033	-0.150466
1.49172	-0.0638556
1.26991	0.365295
0.999173	0.291977
1.18393	-0.181173
0.998807	-0.565332
1.02481	-0.665171
1.11133	-0.539349
0.948341	-0.569225
1.23334	-0.742085
1.11262	-0.246343
1.59256	-0.455051
1.82911	-0.527147
1.97873	-0.763943
1.7583	-0.737718
1.77485	-0.844296
1.6147	-0.748334
1.6511	-0.754456
1.70155	-0.768138
1.83819	-0.754662
1.93964	-0.691118
1.72864	-0.747822
1.73956	-0.692479
1.76176	-0.486924
1.89178	-0.333146
1.89876	-0.0383991
1.99994	-0.0577559
1.89822	0.00967816
1.76236	-0.0588617
1.57022	0.09794
1.4894	-0.0240312
1.3356	-0.254131
1.31338	-0.0943149
1.30814	-0.0662698
1.32939	-0.097293
0.407122	-0.791462
0.441811	-0.894998
0.611942	-0.88908
0.552975	-0.783957
0.389885	-0.807171
0.533802	-0.745084
0.47184	-0.784242
0.651631	-0.72117
0.783565	-0.53924
0.763321	-0.657323
0.472882	-0.630315
0.369018	-0.284439
0.698311	-0.287175
1.00494	-0.473778
1.05816	-0.314606
1.14128	-0.212292
0.990572	0.0139089
0.481732	0.15737
0.138741	0.270174
0.114472	0.0409824
-0.250715	-0.131799
-0.340074	-0.194719
-0.448943	-0.319099
-0.362082	-0.711782
-0.288522	-0.545149
-0.230548	-0.421453
0.0598818	-0.593662
-0.00812253	-0.429886
0.0126799	-0.727827
0.0661674	-0.632017
0.253743	-0.613616
1.15029	-0.071361
1.87578	-0.163244
1.83134	-0.261474
1.83725	-0.273468
1.86435	-0.222529
1.93284	-0.0755955
1.89114	0.0998145
0.721051	0.304788
0.0403905	0.305893
-0.248103	-0.141844
-0.622303	-0.16706
-0.670561	0.114263
-0.586204	-0.278158
-0.0561841	-0.205548
0.915427	0.148229
1.12261	-0.127034
1.25751	-0.449156
0.992795	-0.273413
1.34671	-0.406611
1.63696	-0.804482
1.65873	-0.773165
1.7794	-0.66811
1.74807	-0.516441
1.73144	-0.252808
1.78867	-0.111987
1.82037	-0.172925
1.76372	-0.428702
1.91646	-0.474458
1.8476	-0.39269
1.73854	-0.229477
1.80389	-0.165752
1.73962	0.0368062
1.70588	0.248415
1.92593	0.162831
1.43314	-0.119223
1.16352	0.0305652
1.36611	-0.242281
1.43182	0.181084
1.79269	0.0179792
2.20439	-0.0685017
2.26279	-0.118848
2.19735	-0.0903227
2.03739	0.0406284
1.97783	0.130138
1.9916	0.192473
2.13747	0.145309
1.87532	0.241472
1.62518	0.0506981
0.725636	-0.346999
0.337993	-0.694762
0.0420418	-0.926406
-0.0746761	-1.01329
-0.206842	-1.01073
-0.0998237	-1.07421
-0.192658	-1.04765
0.321169	-0.816986
0.385589	-1.06278
0.680043	-0.649753
0.753724	-0.435936
0.794824	-0.393318
0.841548	-0.494481
0.808645	-0.484103
1.03796	-0.436027
1.29294	-0.298508
1.49595	-0.10069
1.65305	0.201352
1.95621	0.189816
1.91031	0.261783
2.10839	0.384285
1.98516	0.283398
1.85122	0.346295
1.79217	0.20946
1.73948	-0.00961893
1.67322	-0.340148
1.67326	-0.604569
1.45582	-0.105057
0.969269	-0.358064
0.228446	-0.567925
0.685119	-0.419397
1.82247	-0.502407
1.70917	-0.562962
1.74284	-0.612749
1.50817	-0.782393
1.73077	-0.937864
1.534	-0.970137
1.42463	-0.928274
1.25241	-0.863271
1.11171	-0.795142
0.790159	-0.589526
0.397365	-0.319876
0.120764	-0.181243
-0.0314915	-0.121342
0.0563323	-0.217074
0.415542	-0.314371
0.822037	-0.383588
0.939786	-0.427449
0.941945	-0.26009
1.03359	-0.180421
1.19674	-0.202853
1.14126	-0.190664
1.16317	-0.143534
1.19166	-0.325953
1.06187	-0.195264
0.609696	0.0531937
0.0474657	-0.198357
-0.491209	-0.244947
-0.760929	-0.250319
-0.737049	-0.149327
-0.902973	-0.104265
-0.94624	-0.203765
-1.01023	-0.150779
-0.970156	-0.21271
-0.710081	-0.0727721
-0.207654	-0.115949
0.267947	-0.279894
0.906597	-0.359491
1.6876	-0.405692
1.83747	-0.399851
1.77082	-0.475445
1.5759	-0.646816
1.59678	-0.574316
1.75457	-0.720774
1.97386	-0.524658
2.05437	-0.851873
2.17592	-0.64345
2.23463	-0.69625
2.46629	-0.522715
2.22234	-0.281997
2.19434	-0.163786
2.03299	-0.0694766
2.01043	0.0311827
1.5983	0.131782
1.33506	0.150148
1.43047	0.0183055
1.32144	-0.208583
1.23325	-0.595634
0.966814	-0.615048
0.715304	-0.698141
0.772379	-0.760035
0.718055	-0.660381
0.605281	-0.80693
0.500861	-0.963364
0.731917	-0.779924
0.520601	-0.95008
0.709531	-0.49575
0.753055	-0.742086
0.592025	-0.805571
0.431703	-0.885397
0.717789	-0.899374
0.616974	-0.853391
0.591307	-0.629901
0.708324	-0.695578
1.06184	-0.74763
1.37425	-0.285424
1.72175	0.0737634
1.57799	0.0921184
1.54342	0.0261907
1.69492	-0.131149
1.71457	0.0368389
1.32459	0.096466
0.940429	-0.333053
0.998367	-0.461963
0.839539	-0.314959
0.840981	-0.25912
0.853262	-0.272341
0.781615	-0.0953048
0.754237	0.199529
0.495271	0.0691767
0.419537	-0.165803
0.0507394	-0.307801
-0.210877	-0.375252
-0.439419	-0.444415
-0.668073	-0.442403
-0.37531	-0.286075
-0.539658	-0.309364
-0.537346	-0.388623
-0.50256	-0.57368
-0.118392	-0.364978
0.553004	-0.335948
1.25989	-0.569754
1.56717	-0.663766
1.54377	-0.683275
1.67672	-0.918213
1.57764	-0.926406
1.48411	-0.876621
1.53878	-0.902175
1.49703	-0.78788
1.61754	-0.68506
1.94348	-0.56068
2.00272	-0.556618
2.03928	-0.427437
2.07271	-0.564816
2.07226	-0.530096
1.92729	-0.372549
2.04843	-0.478924
1.9918	-0.431089
2.08087	-0.372735
1.97263	-0.35859
1.16722	0.142087
0.261134	0.226716
0.733333	0.215256
0.0227321	-0.320684
-0.135634	-0.165127
0.262419	-0.194671
0.456458	-0.204215
0.396913	-0.114245
0.175417	-0.0133999
-0.0846551	0.126093
0.263647	0.0801609
0.95244	-0.361396
1.18166	-0.781027
1.39798	-0.833912
1.54045	-0.888112
1.67147	-0.889233
1.87483	-0.866109
1.91681	-0.614149
2.0002	-0.380241
1.86729	-0.114594
1.13562	-0.0731274
0.247108	-0.447296
-0.239159	-0.758447
-0.297835	-1.03497
-0.0766049	-1.02188
-0.36418	-0.723828
-0.567124	-0.575924
-0.304025	-0.753331
1.08634	-0.330525
0.490224	-0.436934
0.0521238	-0.306006
-0.041801	-0.252656
0.0895612	-0.315233
0.485878	-0.287668
1.19151	0.0711246
1.0941	-0.0552095
0.94316	-0.380882
0.635989	-0.598122
0.432037	-0.705343
0.728186	-0.62713
0.790535	-0.574565
1.39665	-0.646178
1.66831	-0.517353
1.92926	-0.544401
1.99777	-0.492749
1.91311	-0.265278
2.20543	-0.702058
2.0753	-0.729982
1.93437	-0.661231
1.94968	-0.695457
2.00762	-0.64234
1.94367	-0.633385
1.92445	-0.584847
1.89764	-0.583406
1.8265	-0.384277
1.90224	-0.282409
2.04056	-0.173554
1.78511	0.071357
1.91943	-0.0412029
1.78534	0.118658
1.87372	-0.129973
1.92638	-0.26723
1.71046	-0.351145
1.73444	-0.355463
1.59387	-0.143228
1.5881	0.091482
1.63167	0.0340769
1.61259	0.00358674
1.49213	-0.0748148
1.5707	-0.139722
1.1946	-0.13236
1.37826	-0.184183
1.00335	-0.349779
-0.398113	-1.37987
-0.330876	-1.30867
0.00850838	-0.407958
0.0581657	-0.0740511
0.270365	-0.188835
0.759391	0.0645474
0.513658	-0.416297
0.847723	-0.501464
1.49274	-0.848261
1.34142	-0.776483
1.18186	-0.760441
0.889483	-0.502354
0.788345	-0.230925
1.08935	-0.254867
0.970825	-0.357843
0.972064	-0.437505
0.928987	-0.534596
0.994548	-0.530536
0.916598	-0.685769
1.01281	-0.516982
0.84643	-0.49602
0.388482	-0.83299
0.612978	-0.675211
0.672256	-0.532146
1.53318	-0.45085
1.63767	-0.30575
1.78807	-0.577222
1.86195	-0.754018
2.10667	-0.742406
2.13054	-0.326025
1.79873	-0.000810551
1.049	0.134865
0.265116	-0.128491
0.0507953	-0.104491
-0.0203842	-0.372194
-0.162121	-0.317665
0.0402991	-0.353062
0.128629	-0.541754
0.435265	-0.562266
-0.0375722	-0.494716
-0.105032	-0.269496
-0.304352	-0.361882
-0.538866	-0.0943472
-0.568438	-0.159343
-0.40172	-0.208962
0.202469	-0.110087
1.53229	-0.556151
1.62513	-0.648947
0.965052	-0.732318
1.32234	-0.558738
2.1068	-0.253033
2.23614	-0.401008
2.33413	-0.0866217
2.08411	0.098207
1.91679	0.28373
2.00744	0.471209
1.98147	0.536741
2.03718	0.266377
2.07846	0.174676
1.94018	0.148651
1.90014	0.0570332
1.88108	-0.0608059
1.72821	-0.160295
1.5876	-0.244858
1.77757	-0.379465
1.86996	-0.513115
1.99164	-0.346396
2.03104	-0.423426
2.05549	-0.497624
2.08424	-0.517891
2.03669	-0.447163
2.09804	-0.474283
2.07035	-0.516984
2.05052	-0.555807
1.99685	-0.469842
1.77858	-0.283195
1.42346	-0.340781
1.12545	-0.47988
0.83382	-0.384965
1.02584	-0.200833
1.03116	-0.32187
0.9277	-0.661867
1.00428	-0.618564
0.444385	-0.552077
0.276861	-0.5961
0.390078	-0.699629
-0.104637	-0.627022
-0.436349	-0.380182
-0.554937	-0.239957
-0.0992276	-0.346347
-0.283384	-0.381621
-0.175464	-0.0359061
-0.262347	-0.323039
-0.581975	-0.19961
-0.606309	-0.174866
-0.115327	-0.0482401
-0.038012	0.0145984
-0.184438	0.14836
-0.148638	-0.123558
-0.235131	-0.241725
0.132047	-0.228139
0.480468	-0.415771
0.537266	-0.607093
0.390183	-0.715051
0.490112	-0.687722
0.673805	-0.769612
0.584383	-0.583493
0.355253	-0.598541
0.632312	-0.709415
0.715538	-0.797559
0.470631	-0.714476
0.703762	-0.712905
0.648178	-0.756414
0.657249	-0.350299
0.586226	-0.726039
0.502807	-0.673505
0.532726	-0.838947
0.550677	-0.836392
0.598436	-0.819229
0.554438	-0.703764
0.622705	-0.673828
0.659141	-0.821341
0.46078	-1.00894
0.687504	-0.751573
1.02007	-0.34753
1.61889	0.0766478
1.65807	0.067576
1.62196	-0.0473475
0.749887	0.18932
0.767818	-0.00145004
1.4978	-0.132335
1.4114	-0.0522556
1.37332	0.0667912
1.24446	0.274588
1.3034	0.253891
1.21138	0.379486
1.30384	0.344861
1.20809	0.208635
0.978058	0.18014
0.577386	-0.0262397
0.36229	-0.112246
0.00379292	-0.207666
0.0842948	-0.160009
-0.136775	-0.0601793
-0.0291501	-0.050987
-0.0648574	-0.16434
0.213036	-0.0882389
1.08615	0.116237
1.60695	0.144422
1.81348	0.0773201
1.73773	0.105705
1.77511	-0.0633905
1.80974	-0.242161
1.90033	-0.507317
2.07033	-0.611837
1.92914	-0.42389
2.22494	-0.486872
2.0482	-0.25147
2.06804	-0.307047
1.98351	-0.186825
1.72949	-0.231174
2.05419	-0.0344525
2.02125	0.0522716
1.93849	0.209177
1.44859	0.577345
0.516992	0.611387
-0.0749564	0.511323
-0.175763	0.337182
0.157046	0.41021
0.651895	0.387041
1.17569	0.346422
1.33237	0.192171
1.34326	0.245217
1.54952	0.136407
1.598	0.165095
1.5634	0.143612
1.62005	0.0802109
1.49508	0.139743
1.17908	0.19244
0.701171	0.0730808
-0.0251184	0.0189669
-0.278508	-0.107668
-0.490678	0.055841
-0.562517	0.0228655
-0.888941	-0.362341
-0.813773	-0.102072
-0.497794	-0.297555
-0.260529	-0.272793
-0.188367	-0.394243
-0.0560538	-0.649286
0.447355	-0.589808
0.500311	-0.494722
0.308941	-0.360791
1.04403	-0.251495
0.822428	-0.408357
1.48072	-0.715079
1.17144	-0.777193
0.871084	-0.67197
0.886993	-0.680269
1.3292	-0.754469
1.24648	-0.527053
1.0243	-0.312345
0.963602	-0.203148
1.00057	-0.148602
1.07524	-0.010463
1.15587	0.0507122
1.23811	-0.00300724
0.937199	0.0431936
0.876759	0.108579
0.679667	0.226342
0.494852	0.283602
0.384849	0.229939
0.853843	-0.0237642
1.09355	-0.315406
0.943045	-0.272715
1.33841	-0.243413
1.5522	-0.126248
1.93062	-0.0966642
1.90214	0.0114535
1.87547	-0.0264834
1.96764	0.0121385
2.09703	-0.0122395
2.28288	-0.195439
2.42365	-0.22433
2.15635	-0.179608
2.58472	-0.0866211
2.36421	0.260607
2.15235	0.400615
2.13193	0.329002
1.97009	0.398229
1.90274	0.347242
1.95494	0.344802
1.90574	0.308982
2.12204	0.281895
2.1389	0.241129
1.97696	0.0194032
2.09407	-0.300642
1.99469	-0.468034
2.12522	-0.73708
1.8679	-0.761483
1.64182	-0.770253
1.94238	-0.909264
2.05014	-0.4108
2.00535	-0.118609
2.12302	0.0207659
1.72168	0.0466033
1.6205	0.140011
1.76296	-0.166772
1.73281	-0.477527
1.68247	-0.70538
1.72491	-0.784687
1.772	-0.909751
1.83233	-0.942124
1.54806	-0.510412
1.91754	-0.50673
1.79295	-0.382845
2.05006	-0.281435
2.17808	-0.517327
1.99036	-0.64362
1.82849	-0.499371
1.72049	-0.456111
1.58486	-0.432599
1.49753	-0.641666
1.29888	-0.37383
0.464603	-0.545291
0.647911	-0.586019
0.918564	-0.724767
0.828517	-0.798236
0.76141	-0.991735
0.808109	-0.780639
0.873521	-0.95748
0.496086	-0.821857
0.480705	-0.876323
0.485211	-1.05828
0.530528	-0.663813
0.772062	-0.898502
0.861703	-1.11345
0.576363	-1.01868
0.619173	-0.723766
0.663142	-0.980971
0.502826	-0.707873
0.877292	-0.910976
0.590801	-0.849916
0.549484	-0.748999
0.463277	-0.984405
0.485321	-0.941146
0.550339	-0.93547
0.575536	-0.933922
0.485632	-0.778351
0.51875	-0.926588
0.720018	-0.573154
-0.129077	-1.06777
0.00622533	-0.834602
0.253503	-0.384421
0.683756	-0.25908
1.80437	0.0511593
1.72911	0.307396
1.477	0.414367
1.73267	0.287765
1.87951	0.208507
1.85902	0.149132
1.76536	0.184812
1.88667	0.0791147
1.75487	0.121727
1.62437	0.0335567
1.73329	-0.517932
1.65452	-0.585858
1.65116	-0.651708
1.67953	-0.641478
1.67506	-0.602427
1.70564	-0.626057
1.73762	-0.61514
1.72202	-0.542841
1.32511	-0.254389
1.44413	-0.357307
1.25503	-0.38401
0.956434	-0.430192
0.675242	-0.318403
1.11184	-0.623065
1.27673	-0.743611
1.16408	-0.719182
1.19938	-0.68793
1.37506	-0.700451
1.42235	-0.696383
1.53641	-0.727296
1.40733	-0.602468
1.41903	-0.530716
1.34625	-0.342375
1.45178	-0.191979
1.55115	-0.0306013
1.918	-0.204391
1.66691	-0.0049091
1.67042	-0.12172
1.37681	-0.479067
1.0702	-0.501069
1.13708	-0.45543
1.0464	-0.605824
0.999866	-0.602322
0.81012	-0.659998
0.679933	-0.752864
0.90809	-0.286983
1.50853	-0.355146
1.8322	-0.474985
1.56419	-0.888465
1.37323	-0.368501
1.6633	-0.589926
1.46114	-0.525032
1.62819	-0.517091
1.77472	-0.682794
1.75353	-0.637636
1.74935	-0.858909
1.62502	-0.853285
2.29493	-0.925758
2.1247	-0.585573
2.10931	-0.445138
2.05564	-0.39914
1.98551	-0.413234
1.81471	-0.223698
2.02915	-0.218655
1.5627	-0.274256
1.23288	-0.402907
1.242	-0.41793
1.16406	-0.428071
0.904029	-0.562359
0.877349	-0.637932
0.476553	-0.737801
0.429075	-0.532405
0.343323	-0.31374
-0.1416	-0.575692
-0.0172048	-0.646481
0.251754	-0.316645
0.357712	-0.17681
0.294512	-0.133348
0.729803	0.0313166
0.760031	-0.152073
0.825083	-0.277904
1.04994	-0.549754
0.831348	-0.447112
0.693733	-0.370697
0.77248	-0.339689
0.830954	-0.313576
1.14469	-0.352409
1.42307	-0.499941
1.77422	-0.556568
1.71807	-0.377921
1.84647	-0.342188
1.70448	-0.307597
1.84415	-0.320787
1.73252	-0.0794577
1.64636	-0.134406
0.912636	-0.155763
0.401865	-0.28508
0.0052483	-0.455981
-0.151639	-0.437972
-0.233258	-0.489564
-0.437891	-0.270269
-0.518762	-0.369577
-0.449796	-0.455
-0.169928	-0.181368
-0.00173229	-0.471139
0.691237	-0.647624
1.14881	-0.476949
1.53259	-0.476102
1.38756	-0.373063
1.22769	-0.363626
1.37226	-0.344268
1.44916	-0.464373
1.61603	-0.365011
1.54332	-0.462205
0.668348	-0.0312751
0.552216	0.353867
0.855224	0.241713
1.57053	0.265915
1.71189	0.201858
1.37332	-0.305403
1.18987	-0.460967
1.02185	-0.499532
0.742066	-0.513496
0.892324	-0.635958
0.767999	-0.710943
0.726675	-0.758294
0.728403	-0.878935
0.804507	-0.876581
0.765807	-0.957501
1.02416	-0.83145
1.40857	-0.555993
1.5896	-0.181786
1.61758	-0.214043
1.80176	-0.391799
1.88058	-0.568242
1.84458	-0.519808
1.85988	-0.495057
1.80409	-0.395106
1.93229	-0.520319
1.91347	-0.654364
2.04399	-0.761974
1.84537	-0.480492
1.24186	-0.0300717
0.759261	0.186481
0.279796	0.276719
0.504719	-0.0168242
1.00883	-0.36142
0.967328	-0.416533
0.625377	-0.331383
0.43581	-0.331261
0.733186	-0.0683829
0.521959	-0.00433718
0.458304	0.337652
0.600393	0.307846
0.742848	0.0015231
0.808664	-0.116825
0.818085	0.12042
1.20542	-0.207155
0.785076	-0.326003
0.648755	-0.537305
0.679542	-0.484284
0.696317	-0.856791
0.654434	-0.855171
0.573555	-0.995044
0.472253	-0.692034
0.40085	-0.814139
0.599145	-0.734153
0.634704	-0.791055
0.528501	-0.941924
0.697466	-0.797388
0.767215	-0.711004
0.705416	-0.549075
0.756255	-0.353453
0.513959	-0.184692
0.306851	-0.619147
0.714523	-0.522255
0.906764	-0.65241
0.627693	-0.719546
0.380187	-0.706365
0.650596	-0.756232
0.671953	-0.802203
0.7418	-0.971988
0.521079	-0.798708
0.576853	-0.77177
0.406953	-0.87007
0.44184	-0.900601
0.593152	-0.850653
0.48152	-0.734636
0.713898	-0.550161
0.387699	-0.798065
0.571421	-0.807279
0.486906	-0.741383
0.479451	-0.805608
0.607736	-0.856943
0.510888	-0.775507
0.570363	-0.836194
0.908758	-0.449921
1.26709	-0.0785852
1.54817	-0.159008
1.59465	-0.641166
1.04542	-1.04932
1.48212	-0.971909
1.61723	-1.05718
1.43425	-1.1914
1.09812	-1.07354
1.01506	-0.977499
1.29045	-0.963691
1.41957	-0.899
1.41018	-0.417773
1.29085	-0.538133
1.11003	-0.487502
1.16849	-0.844695
1.06382	-0.805034
0.442365	-1.04379
0.512752	-0.941298
1.15552	-0.515031
1.00265	-0.497377
0.841884	-0.247439
0.904886	-0.221763
1.02068	-0.217521
1.12587	-0.150245
1.33046	-0.0904361
1.44495	0.193169
1.47597	0.0977294
1.26994	-0.172875
0.896244	-0.270203
0.386112	-0.552985
0.622819	-0.623117
0.834454	-0.620736
1.31525	-0.184338
1.46472	-0.444846
1.2986	-0.295284
1.3353	-0.302485
1.34168	-0.283937
1.28787	-0.158272
1.31762	-0.0816672
